INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 1, 1, '2020-11-22 21:55:00', '2020-11-22 22:01:08', 10.29);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 896, 96, '2019-05-03 08:52:00', '2019-05-03 09:06:31', 15.45);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 897, 97, '2019-09-27 14:06:00', '2019-09-27 14:11:06', 4.72);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 898, 98, '2019-11-03 21:13:00', '2019-11-03 21:21:20', 6.65);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 899, 99, '2019-07-16 06:28:00', '2019-07-16 06:42:21', 10.34);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 900, 100, '2020-05-21 06:27:00', '2020-05-21 06:32:48', 13.15);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 901, 101, '2020-12-10 07:59:00', '2020-12-10 08:07:13', 6.02);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 902, 102, '2020-03-05 08:25:00', '2020-03-05 08:30:47', 12.26);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 903, 103, '2020-09-15 08:27:00', '2020-09-15 08:31:00', 4.96);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 904, 104, '2020-03-03 15:20:00', '2020-03-03 15:27:50', 9.45);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 905, 105, '2019-09-04 22:12:00', '2019-09-04 22:22:17', 9.89);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 906, 106, '2020-03-04 11:31:00', '2020-03-04 11:39:56', 2.05);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 907, 107, '2019-03-12 19:20:00', '2019-03-12 19:27:29', 6.6);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 908, 108, '2020-04-28 08:05:00', '2020-04-28 08:13:50', 5.4);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 909, 109, '2019-06-13 10:25:00', '2019-06-13 10:39:37', 4.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 910, 110, '2019-10-23 23:05:00', '2019-10-23 23:13:44', 1.62);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 911, 111, '2019-12-12 16:11:00', '2019-12-12 16:17:39', 6.1);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 912, 112, '2020-03-24 11:32:00', '2020-03-24 11:39:34', 6.83);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 913, 113, '2019-07-23 13:55:00', '2019-07-23 14:05:37', 11.4);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 914, 114, '2020-09-01 17:02:00', '2020-09-01 17:09:29', 8.13);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 915, 115, '2019-09-12 22:03:00', '2019-09-12 22:07:24', 13.42);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 916, 116, '2019-02-18 19:42:00', '2019-02-18 19:53:38', 7.48);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 917, 117, '2020-07-14 15:59:00', '2020-07-14 16:07:36', 5.6);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 918, 118, '2020-06-15 15:12:00', '2020-06-15 15:25:14', 6.85);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 919, 119, '2019-09-20 21:45:00', '2019-09-20 21:54:36', 3.83);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 920, 120, '2020-05-17 17:23:00', '2020-05-17 17:28:11', 4.6899999999999995);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 921, 121, '2020-04-19 14:55:00', '2020-04-19 15:09:48', 5.89);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 922, 122, '2019-01-15 10:35:00', '2019-01-15 10:48:48', 9.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 923, 123, '2019-12-12 15:32:00', '2019-12-12 15:36:34', 4.64);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 924, 124, '2020-06-11 18:34:00', '2020-06-11 18:46:43', 9.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 925, 125, '2020-11-25 14:06:00', '2020-11-25 14:11:50', 8.37);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 926, 126, '2019-01-01 15:02:00', '2019-01-01 15:11:13', 4.34);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 927, 127, '2020-02-20 14:55:00', '2020-02-20 15:07:49', 10.68);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 928, 128, '2019-03-24 08:00:00', '2019-03-24 08:09:00', 8.28);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 929, 129, '2019-05-10 10:33:00', '2019-05-10 10:41:45', 3.32);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 930, 130, '2020-10-05 12:47:00', '2020-10-05 12:51:36', 2.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 931, 131, '2020-04-11 20:16:00', '2020-04-11 20:30:25', 5.26);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 932, 132, '2020-05-10 09:19:00', '2020-05-10 09:29:59', 1.5699999999999998);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 933, 133, '2020-02-25 14:24:00', '2020-02-25 14:37:37', 3.43);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 934, 134, '2019-01-04 17:56:00', '2019-01-04 18:10:37', 12.37);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 935, 135, '2019-10-10 11:44:00', '2019-10-10 11:54:30', 8.98);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 936, 136, '2019-11-16 09:34:00', '2019-11-16 09:40:16', 10.1);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 937, 137, '2019-06-23 07:55:00', '2019-06-23 08:07:16', 9.35);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 938, 138, '2019-05-28 23:59:00', '2019-05-29 00:06:45', 5.1);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 939, 139, '2020-07-16 21:08:00', '2020-07-16 21:15:48', 15.83);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 940, 140, '2020-01-16 21:30:00', '2020-01-16 21:38:43', 7.6899999999999995);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 941, 141, '2020-03-20 19:10:00', '2020-03-20 19:19:25', 9.05);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 942, 142, '2020-01-03 23:29:00', '2020-01-03 23:37:52', 13.04);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 943, 143, '2019-12-10 10:35:00', '2019-12-10 10:41:55', 7.13);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 944, 144, '2020-07-07 08:51:00', '2020-07-07 08:58:35', 11.7);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 945, 145, '2020-05-21 14:14:00', '2020-05-21 14:18:26', 14.41);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 946, 146, '2019-04-28 07:42:00', '2019-04-28 07:52:58', 4.18);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 947, 147, '2020-05-07 15:38:00', '2020-05-07 15:47:31', 4.57);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 948, 148, '2019-05-26 23:36:00', '2019-05-26 23:41:51', 7.11);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 949, 149, '2020-02-07 20:03:00', '2020-02-07 20:13:47', 2.98);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 950, 150, '2019-03-01 12:02:00', '2019-03-01 12:15:07', 4.33);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 951, 151, '2020-01-14 23:29:00', '2020-01-14 23:38:42', 2.15);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 952, 152, '2020-09-23 10:22:00', '2020-09-23 10:34:36', 5.46);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 953, 153, '2019-09-17 08:17:00', '2019-09-17 08:31:48', 4.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 954, 154, '2020-09-18 18:19:00', '2020-09-18 18:29:01', 12.92);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 955, 155, '2019-09-17 15:08:00', '2019-09-17 15:16:36', 10.07);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 956, 156, '2019-08-03 06:37:00', '2019-08-03 06:43:39', 15.57);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 957, 157, '2019-07-26 06:21:00', '2019-07-26 06:29:21', 6.71);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 958, 158, '2019-07-16 07:00:00', '2019-07-16 07:11:46', 14.02);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 959, 159, '2020-12-13 21:56:00', '2020-12-13 22:06:27', 4.95);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 960, 160, '2020-02-06 16:17:00', '2020-02-06 16:21:52', 7.3);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 961, 161, '2020-11-16 10:31:00', '2020-11-16 10:40:30', 10.66);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 962, 162, '2020-12-20 19:53:00', '2020-12-20 20:01:54', 12.64);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 963, 163, '2020-04-05 11:50:00', '2020-04-05 11:58:40', 3.35);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 964, 164, '2020-04-28 15:14:00', '2020-04-28 15:19:55', 1.92);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 965, 165, '2020-04-10 23:19:00', '2020-04-10 23:23:59', 4.49);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 966, 166, '2019-08-12 22:42:00', '2019-08-12 22:46:38', 14.41);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 967, 167, '2019-04-18 23:34:00', '2019-04-18 23:39:36', 15.57);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 968, 168, '2020-06-17 06:55:00', '2020-06-17 07:06:45', 9.03);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 969, 169, '2019-03-07 10:47:00', '2019-03-07 10:51:30', 11.73);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 970, 170, '2019-11-25 23:24:00', '2019-11-25 23:31:51', 13.17);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 971, 171, '2020-03-17 22:20:00', '2020-03-17 22:31:53', 1.79);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 972, 172, '2019-11-17 11:05:00', '2019-11-17 11:14:15', 13.93);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 973, 173, '2020-06-21 13:18:00', '2020-06-21 13:23:15', 4.17);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 974, 174, '2019-02-26 18:10:00', '2019-02-26 18:23:39', 5.98);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 975, 175, '2020-04-17 16:26:00', '2020-04-17 16:33:22', 10.27);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 976, 176, '2020-03-12 08:22:00', '2020-03-12 08:36:59', 8.23);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 977, 177, '2019-11-04 20:12:00', '2019-11-04 20:24:44', 8.96);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 978, 178, '2019-03-13 17:34:00', '2019-03-13 17:42:16', 15.69);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 979, 179, '2020-11-16 15:36:00', '2020-11-16 15:41:44', 4.59);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 980, 180, '2020-05-24 13:24:00', '2020-05-24 13:33:21', 6.13);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 981, 181, '2020-07-19 12:32:00', '2020-07-19 12:40:14', 7.51);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 982, 182, '2019-04-12 08:37:00', '2019-04-12 08:49:41', 11.7);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 983, 183, '2020-07-19 19:30:00', '2020-07-19 19:38:12', 2.55);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 984, 184, '2020-05-13 12:29:00', '2020-05-13 12:43:44', 2.81);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 985, 185, '2019-01-14 14:18:00', '2019-01-14 14:28:16', 14.24);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 986, 186, '2020-01-17 16:50:00', '2020-01-17 16:58:29', 13.39);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 987, 187, '2019-12-11 23:14:00', '2019-12-11 23:27:42', 5.88);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 988, 188, '2020-06-08 19:11:00', '2020-06-08 19:24:05', 3.84);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 989, 189, '2019-10-26 13:12:00', '2019-10-26 13:16:39', 15.03);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 990, 190, '2020-07-22 11:47:00', '2020-07-22 11:52:20', 11.16);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 991, 191, '2019-07-13 17:45:00', '2019-07-13 17:58:20', 13.21);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 992, 192, '2020-07-21 16:09:00', '2020-07-21 16:16:33', 8.35);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 993, 193, '2020-08-25 15:00:00', '2020-08-25 15:09:55', 13.51);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 994, 194, '2019-04-27 11:51:00', '2019-04-27 12:03:32', 14.32);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 995, 195, '2019-11-04 17:45:00', '2019-11-04 17:57:35', 13.05);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 996, 196, '2019-07-05 07:35:00', '2019-07-05 07:39:21', 13.82);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 997, 197, '2019-10-15 07:40:00', '2019-10-15 07:52:19', 4.51);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 998, 198, '2019-12-16 21:57:00', '2019-12-16 22:01:54', 14.45);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 999, 199, '2020-08-14 12:58:00', '2020-08-14 13:03:31', 4.7);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 1000, 200, '2019-01-07 11:17:00', '2019-01-07 11:30:23', 12.66);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 1, 1, '2019-03-23 07:32:00', '2019-03-23 07:44:29', 2.74);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 2, 2, '2019-01-03 16:32:00', '2019-01-03 16:44:19', 4.68);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 3, 3, '2019-12-10 19:05:00', '2019-12-10 19:16:40', 7.11);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 4, 4, '2019-01-10 08:06:00', '2019-01-10 08:13:58', 13.46);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 5, 5, '2019-04-12 16:43:00', '2019-04-12 16:52:44', 11.31);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 6, 6, '2019-11-19 18:45:00', '2019-11-19 18:56:33', 12.39);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 7, 7, '2019-06-26 23:07:00', '2019-06-26 23:13:36', 7.7);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 8, 8, '2019-08-07 10:05:00', '2019-08-07 10:12:35', 3.59);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 9, 9, '2020-04-13 06:28:00', '2020-04-13 06:42:23', 9.35);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 10, 10, '2020-07-17 16:09:00', '2020-07-17 16:18:12', 15.19);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 11, 11, '2020-03-22 15:27:00', '2020-03-22 15:41:04', 2.22);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 12, 12, '2019-05-19 12:48:00', '2019-05-19 13:00:33', 14.58);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 13, 13, '2020-05-14 06:52:00', '2020-05-14 07:01:11', 3.89);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 14, 14, '2019-04-10 10:44:00', '2019-04-10 10:48:13', 5.37);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 15, 15, '2019-10-17 07:49:00', '2019-10-17 07:54:14', 2.11);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 16, 16, '2019-03-12 22:22:00', '2019-03-12 22:31:59', 13.79);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 17, 17, '2020-04-25 23:11:00', '2020-04-25 23:17:27', 3.85);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 18, 18, '2020-10-12 10:03:00', '2020-10-12 10:15:12', 11.29);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 19, 19, '2019-09-03 10:35:00', '2019-09-03 10:39:30', 11.28);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 20, 20, '2019-07-11 20:30:00', '2019-07-11 20:37:13', 13.6);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 21, 21, '2019-06-07 17:21:00', '2019-06-07 17:31:45', 5.43);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 22, 22, '2019-08-23 14:16:00', '2019-08-23 14:21:04', 1.53);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 23, 23, '2020-09-04 19:15:00', '2020-09-04 19:23:14', 6.78);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 24, 24, '2020-11-22 12:03:00', '2020-11-22 12:12:17', 9.91);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 25, 25, '2019-11-27 15:04:00', '2019-11-27 15:09:50', 9.34);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 26, 26, '2020-11-06 16:48:00', '2020-11-06 16:55:32', 9.55);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 27, 27, '2019-04-08 18:15:00', '2019-04-08 18:25:21', 1.38);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 28, 28, '2019-12-16 07:12:00', '2019-12-16 07:22:49', 3.38);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 29, 29, '2019-03-06 22:29:00', '2019-03-06 22:41:04', 13.67);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 30, 30, '2019-10-22 22:03:00', '2019-10-22 22:08:08', 14.49);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 31, 31, '2019-12-19 06:31:00', '2019-12-19 06:37:04', 12.85);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 32, 32, '2020-07-06 10:12:00', '2020-07-06 10:22:09', 5.73);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 33, 33, '2019-04-16 06:52:00', '2019-04-16 07:03:56', 5.58);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 34, 34, '2019-11-08 18:45:00', '2019-11-08 18:53:42', 11.56);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 35, 35, '2019-04-16 14:49:00', '2019-04-16 14:54:15', 5.58);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 36, 36, '2020-06-03 16:19:00', '2020-06-03 16:28:49', 11.92);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 37, 37, '2019-04-14 17:31:00', '2019-04-14 17:44:37', 3.16);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 38, 38, '2019-06-14 21:42:00', '2019-06-14 21:50:38', 9.25);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 39, 39, '2019-07-06 19:21:00', '2019-07-06 19:29:52', 12.95);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 40, 40, '2020-06-26 17:09:00', '2020-06-26 17:14:13', 3.87);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 41, 41, '2019-12-24 20:50:00', '2019-12-24 21:04:56', 14.44);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 42, 42, '2020-10-18 09:00:00', '2020-10-18 09:11:07', 5.26);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 43, 43, '2019-11-20 09:21:00', '2019-11-20 09:34:45', 14.98);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 44, 44, '2020-01-12 06:19:00', '2020-01-12 06:25:51', 2.31);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 45, 45, '2019-08-04 13:42:00', '2019-08-04 13:54:35', 15.86);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 46, 46, '2020-09-01 21:19:00', '2020-09-01 21:30:53', 9.68);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 47, 47, '2019-09-11 10:42:00', '2019-09-11 10:56:03', 6.16);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 48, 48, '2019-10-24 09:47:00', '2019-10-24 09:51:37', 15.91);
INSERT INTO public.rentals(rental_id, user_id, bike_id, rental_date, return_date, price) VALUES(DEFAULT, 49, 49, '2020-06-26 20:09:00', '2020-06-26 20:20:19', 9.52);
